time,PV Meter,Temperature,Cloud Cover Total,Wind Speed
2022-07-18 21:00:00,258802.08,25.13137,4.0,3.2599385
2022-07-18 22:00:00,258802.08,24.59137,0.0,5.6233797
2022-07-18 23:00:00,258802.08,23.081371,35.0,6.989936
2022-07-19 00:00:00,258802.08,21.63137,0.0,7.24486
2022-07-19 01:00:00,258802.08,20.95137,0.0,6.9247384
2022-07-19 02:00:00,258802.08,20.29137,0.0,6.439876
2022-07-19 03:00:00,258802.08,19.411371,0.0,6.763786
2022-07-19 04:00:00,258802.72,18.88137,0.0,6.830519
2022-07-19 05:00:00,258811.68,18.93137,0.0,6.638072
2022-07-19 06:00:00,258841.32,18.901371,0.0,5.8603754
2022-07-19 07:00:00,258894.2,19.47137,0.0,4.379589
2022-07-19 08:00:00,258965.08,21.62137,0.0,0.35999998
2022-07-19 09:00:00,259049.64,24.22137,0.0,2.7416782
2022-07-19 10:00:00,259142.68,26.04137,0.0,3.9763298
2022-07-19 11:00:00,259239.36,27.151371,0.0,4.68
2022-07-19 12:00:00,259333.8,28.01137,0.0,4.73506
2022-07-19 13:00:00,259421.44,28.54137,0.0,4.1046314
2022-07-19 14:00:00,259497.08,29.14137,0.0,7.92
2022-07-19 15:00:00,259556.64,29.50137,0.0,7.5685663
2022-07-19 16:00:00,259595.72,29.68137,0.0,6.8399997
2022-07-19 17:00:00,259613.4,29.67137,0.0,5.4119864
2022-07-19 18:00:00,259617.56,29.43137,0.0,4.6938252
2022-07-19 19:00:00,259618.28,28.98137,0.0,3.6
2022-07-19 20:00:00,259618.28,28.161371,0.0,2.4149535
2022-07-19 21:00:00,259618.28,27.12137,0.0,2.8799999
2022-07-19 22:00:00,259618.28,26.13137,0.0,5.00128
2022-07-19 23:00:00,259618.28,25.071371,0.0,6.9153743
2022-07-20 00:00:00,259618.28,23.741371,0.0,7.4128532
2022-07-20 01:00:00,259618.28,23.10137,0.0,7.10031
2022-07-20 02:00:00,259618.28,22.741371,0.0,7.10031
2022-07-20 03:00:00,259618.32,22.29137,0.0,6.9153743
2022-07-20 04:00:00,259619.04,21.821371,0.0,5.991594
2022-07-20 05:00:00,259628.24,21.46137,0.0,5.315336
2022-07-20 06:00:00,259657.76,21.23137,2.7,4.8965297
2022-07-20 07:00:00,259710.92,21.29137,0.0,3.096837
2022-07-20 08:00:00,259782.36,22.831371,0.0,1.08
2022-07-20 09:00:00,259866.84,26.03137,0.0,2.3051248
2022-07-20 10:00:00,259960.4,28.12137,0.0,3.96
2022-07-20 11:00:00,260057.2,29.38137,0.6,6.8399997
2022-07-20 12:00:00,260152.2,30.51137,0.0,8.669949
2022-07-20 13:00:00,260239.92,31.29137,0.0,8.64
2022-07-20 14:00:00,260315.6,30.53137,0.0,14.84318
2022-07-20 15:00:00,260374.84,30.84137,0.0,13.797913
2022-07-20 16:00:00,260413.56,30.96137,0.0,13.1041975
2022-07-20 17:00:00,260431.08,30.79137,0.0,11.440978
2022-07-20 18:00:00,260435.48,30.44137,0.0,9.793058
2022-07-20 19:00:00,260436.12,29.81137,0.0,7.9036193
2022-07-20 20:00:00,260436.16,28.72137,0.0,5.1165614
2022-07-20 21:00:00,260436.16,27.35137,0.0,3.2599385
2022-07-20 22:00:00,260436.16,26.18137,0.0,3.396233
2022-07-20 23:00:00,260436.16,25.491371,0.0,5.1544156
2022-07-21 00:00:00,260436.16,24.79137,3.9,7.9036193
2022-07-21 01:00:00,260436.16,23.63137,2.1000001,8.217153
2022-07-21 02:00:00,260436.16,23.04137,2.7,6.989936
2022-07-21 03:00:00,260436.16,22.161371,0.0,5.6002855
2022-07-21 04:00:00,260436.8,21.75137,0.0,5.1165614
2022-07-21 05:00:00,260445.4,21.571371,0.0,4.8965297
2022-07-21 06:00:00,260473.16,21.27137,0.0,5.6233797
2022-07-21 07:00:00,260522.88,20.56137,0.0,3.0547013
2022-07-21 08:00:00,260592.0,22.161371,0.0,0.71999997
2022-07-21 09:00:00,260674.0,25.70137,0.0,3.6
2022-07-21 10:00:00,260764.32,28.53137,0.0,6.4799995
2022-07-21 11:00:00,260857.32,30.04137,0.0,7.9526596
2022-07-21 12:00:00,260949.08,31.03137,0.0,7.771331
2022-07-21 13:00:00,261033.76,31.93137,0.0,6.12
2022-07-21 14:00:00,261107.28,32.011368,0.0,6.28713
2022-07-21 15:00:00,261165.16,32.31137,0.0,6.725354
2022-07-21 16:00:00,261189.32,32.34137,0.0,6.12
2022-07-21 17:00:00,261203.56,32.16137,0.0,4.0249224
2022-07-21 18:00:00,261209.88,31.88137,6.9,2.3051248
2022-07-21 19:00:00,261210.56,31.37137,0.0,1.8
2022-07-21 20:00:00,261210.6,30.401371,0.0,5.3517847
2022-07-21 21:00:00,261210.6,27.55137,0.0,10.685391
2022-07-21 22:00:00,261210.6,25.69137,0.0,10.805999
2022-07-21 23:00:00,261210.6,23.97137,0.0,9.227524
2022-07-22 00:00:00,261210.6,22.991371,0.0,8.089993
2022-07-22 01:00:00,261210.6,21.87137,0.0,6.9527545
2022-07-22 02:00:00,261210.6,20.80137,0.0,7.10031
2022-07-22 03:00:00,261210.6,20.20137,0.0,7.491114
2022-07-22 04:00:00,261211.12,19.84137,0.0,5.95906
2022-07-22 05:00:00,261219.4,19.86137,0.0,5.0528407
2022-07-22 06:00:00,261247.12,19.87137,0.0,2.6208394
2022-07-22 07:00:00,261295.6,21.13137,0.0,2.6208394
2022-07-22 08:00:00,261360.48,23.70137,0.0,1.5273507
2022-07-22 09:00:00,261438.48,25.69137,0.0,5.1919937
2022-07-22 10:00:00,261524.28,27.661371,0.0,7.386582
2022-07-22 11:00:00,261614.48,29.14137,0.0,8.287822
2022-07-22 12:00:00,261702.76,30.151371,0.0,9.0
2022-07-22 13:00:00,261785.6,30.94137,0.0,8.905908
2022-07-22 14:00:00,261857.44,30.89137,0.0,10.1376915
2022-07-22 15:00:00,261912.6,31.38137,0.0,9.9571085
2022-07-22 16:00:00,261948.88,31.62137,0.0,9.885262
2022-07-22 17:00:00,261965.52,31.651371,0.0,8.825508
2022-07-22 18:00:00,261970.12,31.491371,0.0,7.072878
2022-07-22 19:00:00,261970.72,31.09137,0.0,4.896529
2022-07-22 20:00:00,261970.72,30.38137,0.0,1.08
2022-07-22 21:00:00,261970.72,29.64137,0.0,0.0
2022-07-22 22:00:00,261970.72,29.02137,0.0,2.8116899
2022-07-22 23:00:00,261970.72,27.80137,0.0,4.8433046
2022-07-23 00:00:00,261970.72,26.37137,0.0,6.297428
2022-07-23 01:00:00,261970.76,25.64137,0.0,6.12
2022-07-23 02:00:00,261970.76,24.991371,0.0,5.3999996
2022-07-23 03:00:00,261970.76,24.31137,0.0,5.0911684
2022-07-23 04:00:00,261970.84,23.48137,0.0,4.5820518
2022-07-23 05:00:00,261977.32,22.70137,0.0,3.8939953
2022-07-23 06:00:00,262002.36,22.29137,0.0,3.8939953
2022-07-23 07:00:00,262048.72,22.55137,0.0,2.5455842
2022-07-23 08:00:00,262100.84,24.75137,6.0,0.8049845
2022-07-23 09:00:00,262165.2,27.661371,7.2000003,1.08
2022-07-23 10:00:00,262207.96,29.96137,9.900001,2.0991426
2022-07-23 11:00:00,262279.68,31.30137,3.0,4.198285
2022-07-23 12:00:00,262372.08,32.39137,0.0,4.8965297
2022-07-23 13:00:00,262451.64,33.22137,10.0,5.0142193
2022-07-23 14:00:00,262506.36,33.02137,10.0,8.699793
2022-07-23 15:00:00,262550.84,32.941372,12.0,11.874544
2022-07-23 16:00:00,262582.2,32.50137,30.000002,9.885262
2022-07-23 17:00:00,262598.96,31.69137,100.0,8.78872
2022-07-23 18:00:00,262602.48,31.21137,100.0,7.289445
2022-07-23 19:00:00,262602.88,30.581371,100.0,5.3999996
2022-07-23 20:00:00,262602.88,29.87137,100.0,6.725354
2022-07-23 21:00:00,262602.88,28.55137,100.0,9.028754
2022-07-23 22:00:00,262602.88,27.64137,100.0,9.255571
2022-07-23 23:00:00,262602.92,27.05137,100.0,13.397612
2022-07-24 00:00:00,262602.92,25.81137,100.0,23.469128
2022-07-24 01:00:00,262602.92,24.51137,27.0,23.319553
2022-07-24 02:00:00,262602.92,24.02137,100.0,13.708391
2022-07-24 03:00:00,262602.92,23.50137,75.0,15.844089
2022-07-24 04:00:00,262603.16,22.911371,100.0,16.746773
2022-07-24 05:00:00,262608.72,22.63137,72.0,14.336861
2022-07-24 06:00:00,262623.6,21.96137,59.0,11.435313
2022-07-24 07:00:00,262666.88,22.76137,57.0,10.805998
2022-07-24 08:00:00,262729.68,24.17137,73.0,10.630672
2022-07-24 09:00:00,262811.56,26.10137,0.0,13.1041975
2022-07-24 10:00:00,262902.6,27.93137,0.0,13.363711
2022-07-24 11:00:00,262994.76,28.78137,10.0,11.966953
2022-07-24 12:00:00,263088.4,27.80137,71.0,8.699793
2022-07-24 13:00:00,263147.84,28.37137,58.0,6.12
2022-07-24 14:00:00,263216.6,27.37137,100.0,3.219938
2022-07-24 15:00:00,263266.76,27.97137,10.0,2.8799999
2022-07-24 16:00:00,263298.28,28.12137,10.0,3.396233
2022-07-24 17:00:00,263312.32,28.22137,0.0,3.096837
2022-07-24 18:00:00,263317.12,28.13137,0.0,3.0758414
2022-07-24 19:00:00,263317.8,27.79137,0.0,2.7416782
2022-07-24 20:00:00,263317.8,27.20137,0.0,1.8
2022-07-24 21:00:00,263317.8,26.59137,0.0,2.3051248
2022-07-24 22:00:00,263317.8,25.75137,0.0,3.8773184
2022-07-24 23:00:00,263317.8,24.11137,0.0,5.506941
2022-07-25 00:00:00,263317.8,23.28137,0.0,5.8048253
2022-07-25 01:00:00,263317.8,22.901371,0.0,5.771239
2022-07-25 02:00:00,263317.8,22.581371,0.0,5.7599998
2022-07-25 03:00:00,263317.8,22.321371,0.0,6.130579
2022-07-25 04:00:00,263318.24,22.05137,0.0,6.28713
2022-07-25 05:00:00,263326.28,21.84137,0.0,7.10031
2022-07-25 06:00:00,263350.0,21.47137,0.0,7.7879906
2022-07-25 07:00:00,263399.76,21.44137,21.0,7.9932966
2022-07-25 08:00:00,263467.36,23.09137,68.0,8.311245
2022-07-25 09:00:00,263549.96,24.151371,100.0,6.6087217
2022-07-25 10:00:00,263641.16,25.63137,24.0,6.489992
2022-07-25 11:00:00,263735.08,27.03137,0.0,8.287822
2022-07-25 12:00:00,263826.84,28.17137,0.0,10.587917
2022-07-25 13:00:00,263911.48,28.98137,0.0,11.928989
2022-07-25 14:00:00,263984.36,29.581371,0.0,11.525623
2022-07-25 15:00:00,264040.04,30.34137,0.0,10.105681
2022-07-25 16:00:00,264067.84,31.02137,0.0,8.759178
2022-07-25 17:00:00,264082.56,31.29137,0.0,7.968939
2022-07-25 18:00:00,264085.0,31.09137,0.0,7.729527
2022-07-25 19:00:00,264085.16,30.571371,0.0,7.0911775
2022-07-25 20:00:00,264085.16,29.62137,0.0,5.4833565
2022-07-25 21:00:00,264085.16,28.331371,0.0,5.00128
2022-07-25 22:00:00,264085.16,27.321371,0.0,3.096837
2022-07-25 23:00:00,264085.16,26.59137,0.0,0.8049845
2022-07-26 00:00:00,264085.16,26.10137,0.0,1.9386592
2022-07-26 01:00:00,264085.16,25.401371,51.0,3.319036
2022-07-26 02:00:00,264085.16,24.86137,0.0,4.2136917
2022-07-26 03:00:00,264085.2,24.56137,1.0,5.315336
2022-07-26 04:00:00,264085.48,24.45137,100.0,5.154415
2022-07-26 05:00:00,264090.08,24.17137,100.0,5.991594
2022-07-26 06:00:00,264097.2,24.79137,100.0,17.581125
2022-07-26 07:00:00,264101.28,24.88137,100.0,30.566095
2022-07-26 08:00:00,264111.96,24.19137,100.0,28.99062
2022-07-26 09:00:00,264121.24,23.80137,94.0,25.071098
2022-07-26 10:00:00,264148.76,24.30137,100.0,23.893261
2022-07-26 11:00:00,264184.96,24.39137,100.0,26.925497
2022-07-26 12:00:00,264241.36,24.19137,100.0,21.288757
2022-07-26 13:00:00,264311.84,22.67137,100.0,14.759999
2022-07-26 14:00:00,264386.44,22.321371,100.0,4.452954
2022-07-26 15:00:00,264449.96,23.44137,100.0,2.4149535
2022-07-26 16:00:00,264477.84,24.95137,10.0,5.1165614
2022-07-26 17:00:00,264487.08,25.991371,23.400002,5.00128
2022-07-26 18:00:00,264490.36,26.51137,76.0,5.771239
2022-07-26 19:00:00,264491.04,26.05137,100.0,8.654986
2022-07-26 20:00:00,264491.04,25.01137,100.0,8.089993
2022-07-26 21:00:00,264491.04,23.84137,100.0,8.942214
2022-07-26 22:00:00,264491.04,22.55137,100.0,10.365251
2022-07-26 23:00:00,264491.04,21.22137,0.0,9.793058
2022-07-27 00:00:00,264491.04,20.161371,0.0,9.9571085
2022-07-27 01:00:00,264491.08,19.48137,0.0,10.483357
2022-07-27 02:00:00,264491.08,19.13137,0.0,10.041354
2022-07-27 03:00:00,264491.08,19.01137,0.0,9.0
2022-07-27 04:00:00,264491.36,18.81137,0.0,7.754637
2022-07-27 05:00:00,264494.4,18.71137,100.0,6.379216
2022-07-27 06:00:00,264501.84,18.63137,100.0,3.7585104
2022-07-27 07:00:00,264516.56,19.20137,100.0,2.968636
2022-07-27 08:00:00,264545.16,20.25137,100.0,3.396233
2022-07-27 09:00:00,264571.16,21.17137,100.0,2.52
2022-07-27 10:00:00,264609.0,21.79137,100.0,2.9024127
2022-07-27 11:00:00,264649.44,22.44137,100.0,3.563818
2022-07-27 12:00:00,264670.44,24.03137,3.6000001,2.968636
2022-07-27 13:00:00,264702.32,24.98137,8.400001,2.2768397
2022-07-27 14:00:00,264721.8,26.04137,10.5,4.8965297
2022-07-27 15:00:00,264747.36,26.61137,10.0,4.39436
2022-07-27 16:00:00,264762.08,26.95137,0.6,3.5455887
2022-07-27 17:00:00,264765.76,27.03137,100.0,2.3051248
2022-07-27 18:00:00,264768.8,26.911371,49.0,1.8
2022-07-27 19:00:00,264769.0,26.28137,100.0,2.968636
2022-07-27 20:00:00,264769.0,25.70137,100.0,6.439876
2022-07-27 21:00:00,264769.0,24.09137,22.0,7.729527
2022-07-27 22:00:00,264769.04,23.30137,10.0,9.028754
2022-07-27 23:00:00,264769.04,22.11137,100.0,9.36
2022-07-28 00:00:00,264769.04,21.20137,100.0,8.28
2022-07-28 01:00:00,264769.04,20.29137,100.0,7.2
2022-07-28 02:00:00,264769.04,19.661371,100.0,6.28713
2022-07-28 03:00:00,264769.04,19.44137,100.0,5.04
2022-07-28 04:00:00,264769.24,19.17137,100.0,4.0249224
2022-07-28 05:00:00,264772.84,18.94137,100.0,3.6179552
2022-07-28 06:00:00,264781.96,18.80137,100.0,3.7585104
2022-07-28 07:00:00,264805.76,19.09137,100.0,1.8
2022-07-28 08:00:00,264839.12,21.14137,9.0,2.5959969
2022-07-28 09:00:00,264911.6,22.96137,10.0,10.00256
2022-07-28 10:00:00,264993.84,24.39137,10.8,14.168641
2022-07-28 11:00:00,265088.36,25.51137,11.400001,13.527572
2022-07-28 12:00:00,265181.24,26.401371,3.9,12.758432
2022-07-28 13:00:00,265270.24,27.241371,0.0,11.609651
2022-07-28 14:00:00,265341.08,26.73137,10.0,8.557102
2022-07-28 15:00:00,265387.16,27.27137,10.0,9.0
2022-07-28 16:00:00,265418.72,27.69137,0.0,9.114471
2022-07-28 17:00:00,265432.44,27.80137,0.0,8.905908
2022-07-28 18:00:00,265435.96,27.69137,0.0,7.5170207
2022-07-28 19:00:00,265436.28,27.331371,0.0,5.937272
2022-07-28 20:00:00,265436.28,26.64137,0.0,1.2979984
2022-07-28 21:00:00,265436.28,25.89137,0.0,2.968636
2022-07-28 22:00:00,265436.28,25.23137,0.0,5.4477882
2022-07-28 23:00:00,265436.28,24.14137,0.0,6.830519
2022-07-29 00:00:00,265436.28,22.97137,0.0,6.9247384
2022-07-29 01:00:00,265436.28,22.401371,6.9,6.792466
2022-07-29 02:00:00,265436.28,22.05137,5.4,5.315336
2022-07-29 03:00:00,265436.28,21.59137,6.3,4.510787
2022-07-29 04:00:00,265436.44,21.19137,14.400001,4.39436
2022-07-29 05:00:00,265443.24,20.92137,30.000002,4.510787
2022-07-29 06:00:00,265469.12,21.151371,31.0,5.0911684
2022-07-29 07:00:00,265516.0,21.47137,100.0,4.3349743
2022-07-29 08:00:00,265584.0,23.09137,4.2000003,3.2399998
2022-07-29 09:00:00,265655.76,25.68137,50.0,4.0249224
2022-07-29 10:00:00,265688.8,26.88137,59.0,2.7416782
2022-07-29 11:00:00,265717.0,27.911371,47.0,2.7416782
2022-07-29 12:00:00,265777.0,27.95137,100.0,7.5942082
2022-07-29 13:00:00,265807.92,28.51137,97.0,12.682018
2022-07-29 14:00:00,265846.68,28.17137,4.0,9.659814
2022-07-29 15:00:00,265895.6,28.30137,0.0,7.754637
2022-07-29 16:00:00,265926.92,28.54137,0.0,6.763786
2022-07-29 17:00:00,265942.56,28.59137,0.0,7.754637
2022-07-29 18:00:00,265946.32,28.36137,0.0,8.049845
2022-07-29 19:00:00,265946.72,27.93137,8.1,6.763786
2022-07-29 20:00:00,265946.72,27.29137,92.0,5.95906
2022-07-29 21:00:00,265946.72,26.42137,90.0,6.130579
2022-07-29 22:00:00,265946.72,25.46137,100.0,5.904439
2022-07-29 23:00:00,265946.72,24.50137,100.0,6.1305785
2022-07-30 00:00:00,265946.72,23.661371,100.0,5.6233797
2022-07-30 01:00:00,265946.72,22.92137,100.0,7.127636
2022-07-30 02:00:00,265946.72,22.52137,50.0,7.8954163
2022-07-30 03:00:00,265946.72,21.94137,100.0,8.714677
2022-07-30 04:00:00,265946.76,21.38137,100.0,12.768586
2022-07-30 05:00:00,265947.28,21.04137,100.0,15.03835
2022-07-30 06:00:00,265950.76,20.92137,100.0,17.283749
2022-07-30 07:00:00,265956.36,20.60137,100.0,14.77755
2022-07-30 08:00:00,265966.4,20.661371,100.0,16.039202
2022-07-30 09:00:00,265988.72,22.67137,100.0,19.107151
2022-07-30 10:00:00,266051.56,22.68137,100.0,24.482647
2022-07-30 11:00:00,266093.2,22.28137,100.0,19.586119
2022-07-30 12:00:00,266125.08,22.80137,100.0,15.256526
2022-07-30 13:00:00,266171.0,24.45137,100.0,15.844089
2022-07-30 14:00:00,266235.72,23.17137,100.0,14.021525
2022-07-30 15:00:00,266283.16,24.17137,100.0,15.30741
2022-07-30 16:00:00,266311.12,24.821371,0.0,23.979893
2022-07-30 17:00:00,266324.52,24.71137,0.0,23.333443
2022-07-30 18:00:00,266327.76,24.331371,0.0,21.710716
2022-07-30 19:00:00,266328.12,23.55137,0.0,19.134262
2022-07-30 20:00:00,266328.12,22.27137,0.0,14.76439
2022-07-30 21:00:00,266328.12,21.14137,0.0,10.883676
2022-07-30 22:00:00,266328.12,20.72137,0.0,10.086427
2022-07-30 23:00:00,266328.12,19.54137,0.0,9.255571
2022-07-31 00:00:00,266328.16,18.95137,0.0,7.968939
2022-07-31 01:00:00,266328.16,18.38137,0.0,7.4128532
2022-07-31 02:00:00,266328.16,16.831371,0.0,5.991594
2022-07-31 03:00:00,266328.16,15.93137,0.0,5.315336
2022-07-31 04:00:00,266328.36,15.64137,0.0,5.634891
2022-07-31 05:00:00,266336.8,15.14137,0.0,5.4833565
2022-07-31 06:00:00,266361.4,14.371369,0.0,5.2416787
2022-07-31 07:00:00,266377.8,15.121369,0.0,5.8048253
2022-07-31 08:00:00,266446.84,18.47137,0.0,10.948973
2022-07-31 09:00:00,266524.24,21.52137,0.0,17.884428
2022-07-31 10:00:00,266619.56,22.62137,0.0,20.172853
2022-07-31 11:00:00,266715.24,23.331371,0.0,22.039528
2022-07-31 12:00:00,266812.4,24.01137,0.0,23.4
2022-07-31 13:00:00,266901.8,24.59137,0.0,25.35637
2022-07-31 14:00:00,266942.12,25.75137,0.0,23.269482
2022-07-31 15:00:00,266986.52,26.22137,0.0,23.557316
2022-07-31 16:00:00,267015.8,26.401371,0.0,22.961115
2022-07-31 17:00:00,267027.24,26.26137,0.0,22.493519
2022-07-31 18:00:00,267031.36,25.84137,0.0,20.188908
2022-07-31 19:00:00,267031.76,25.09137,0.0,16.992609
2022-07-31 20:00:00,267031.76,23.79137,0.0,13.53236
2022-07-31 21:00:00,267031.76,22.35137,0.0,11.923557
2022-07-31 22:00:00,267031.76,21.321371,0.0,8.435069
2022-07-31 23:00:00,267031.76,20.70137,0.0,6.696387
